Order ID,Order Date,Customer Name,Customer ID,Contact Number,Product Name,Product ID,Quantity,Total Sale,Unit Price,Payment Method,Server,Location
240,2023-01-02,Toni,9378,1 (886) 384-2665,Bottled Water,11,5,5,1,Cash,Humza,Toronto
239,2023-01-02,Jessica,9089,384-121-9939,Regular Fries,6,4,9.96,2.49,Credit Card,Dawood,Markham
238,2023-01-03,Kristen,1273,201-518-5295 x145,Ice Cream,15,5,19.95,3.99,Cash,Bob,Mississauga
237,2023-01-07,Molly,8383,148-621-8992 x544,Large Combo,5,4,20,5,Cash,Bob,Markham
236,2023-01-09,Morgan,4739,(935) 794-6392 x884,Regular Fries,6,3,7.47,2.49,Cash,Charlie,Mississauga
235,2023-01-12,Jill,2778,1 (647) 392-8384,Bottled Water,11,1,1,1,Cash,Altaf,Mississauga
234,2023-01-14,Kristy,4974,363-756-0707,Regular Combo,4,3,12,4,Cash,Frank,Scarborough
233,2023-01-15,Patricia,2451,+1 (633) 010-1978,Ice Cream,15,4,15.96,3.99,Debit Card,Bob,Markham
232,2023-01-17,Norma,1064,(635) 609-4473 x784,Chicken Burger,2,3,19.47,6.49,Debit Card,Humza,Mississauga
231,2023-01-17,Ashley,2543,(626) 378-8915,Veggie Burger,18,3,17.97,5.99,Debit Card,Charlie,Toronto
230,2023-01-23,Chad,1002,457.452.1361,Garden Salad,14,1,4.99,4.99,Debit Card,Altaf,Toronto
229,2023-01-23,Heather,2467,(632) 783-5296,Classic Burger,1,4,23.96,5.99,Cash,Frank,Mississauga
228,2023-01-25,Lisa,5528,989 137 7625,Chicken Burger,2,5,32.45,6.49,Credit Card,Frank,Markham
227,2023-01-26,Lisa,5528,746.810.0516,Soda (Large),10,1,1.99,1.99,Debit Card,Altaf,Toronto
226,2023-01-28,Jeffrey,4056,797 357 0752,Chicken Burger,2,2,12.98,6.49,Cash,Humza,Mississauga
225,2023-01-29,Robert,1754,(985) 252-7192,Chili Cheese Fries,8,1,4.49,4.49,Credit Card,Grace,Scarborough
224,2023-02-02,Kevin,4959,1 (474) 105-2700,Ice Cream,15,2,7.98,3.99,Debit Card,Altaf,Markham
223,2023-02-04,Jennifer,3902,+1 (584) 468-7867,Soda (Regular),9,3,4.47,1.49,Credit Card,Frank,Markham
222,2023-02-04,Michael,8283,526 015 0247,Chicken Burger,2,2,12.98,6.49,Cash,Grace,Mississauga
221,2023-02-08,Maria,8318,1-938-022-9187,Choco Cookie,16,4,5.96,1.49,Credit Card,Frank,Markham
220,2023-02-09,Angela,2029,699 598 3031,Double Patty Burger,17,2,15.98,7.99,Credit Card,Eva,Markham
219,2023-02-09,Nicole,5152,+1 (226) 196-9357,Bottled Water,11,4,4,1,Cash,Charlie,Mississauga
218,2023-02-11,Robert,1754,592-484-1477,Small Combo,3,4,12,3,Cash,Frank,Mississauga
217,2023-02-11,Marvin,2447,112-215-1511,Soda (Regular),9,3,4.47,1.49,Cash,Humza,Mississauga
216,2023-02-12,Brittany,8856,(873) 583-3655 x830,Small Combo,3,4,12,3,Credit Card,Humza,Scarborough
215,2023-02-12,Jason,3332,+1 (748) 493-3836,Cheese Fries,7,2,6.98,3.49,Credit Card,Frank,Mississauga
214,2023-02-13,William,8661,290 703 2342,Soda (Regular),9,3,4.47,1.49,Cash,Grace,Scarborough
213,2023-02-14,Trevor,8925,1-901-605-2840,Regular Combo,4,5,20,4,Debit Card,Grace,Markham
212,2023-02-16,Elizabeth,3388,1 (808) 099-1674,Chicken Tenders (4 pc),13,1,5.99,5.99,Cash,Frank,Mississauga
211,2023-02-18,Kathy,7091,(505) 983-9956,Garden Salad,14,5,24.95,4.99,Credit Card,Bob,Scarborough
210,2023-02-20,Audrey,2543,1 (963) 213-2906,Classic Burger,1,1,5.99,5.99,Credit Card,Altaf,Scarborough
209,2023-02-20,Marc,9679,1-748-917-6409,Bottled Water,11,1,1,1,Debit Card,Frank,Scarborough
208,2023-02-23,Tracy,2787,1 (100) 788-9342,Chili Cheese Fries,8,4,17.96,4.49,Credit Card,Grace,Markham
207,2023-02-23,Douglas,1983,704 861 9224,Large Combo,5,4,20,5,Credit Card,Altaf,Toronto
206,2023-02-24,Allison,7471,+1 (838) 295-6040,Large Combo,5,2,10,5,Credit Card,Frank,Mississauga
205,2023-02-26,Cheryl,4313,965.693.0699,Large Combo,5,4,20,5,Credit Card,Humza,Toronto
204,2023-02-27,Eric,1710,752-338-2495,Soda (Regular),9,1,1.49,1.49,Credit Card,Charlie,Toronto
203,2023-02-28,Heather,2467,958.847.2277,Regular Fries,6,4,9.96,2.49,Debit Card,Dawood,Mississauga
202,2023-02-28,Howard,3158,290.377.4086,Soda (Large),10,4,7.96,1.99,Cash,Grace,Scarborough
201,2023-03-03,Audrey,2543,265-153-4890,Soda (Large),10,2,3.98,1.99,Debit Card,Humza,Markham
200,2023-03-04,Roberto,7480,995.407.4834,Veggie Burger,18,2,11.98,5.99,Cash,Grace,Mississauga
199,2023-03-05,Ryan,7539,+1 (566) 913-1412,Classic Burger,1,4,23.96,5.99,Cash,Bob,Toronto
198,2023-03-06,Sherry,6540,(374) 803-0364,Chicken Burger,2,2,12.98,6.49,Cash,Bob,Toronto
197,2023-03-10,Mark,4959,1 (880) 263-3043,Classic Burger,1,3,17.97,5.99,Credit Card,Eva,Toronto
196,2023-03-11,Joseph,3078,+1 (941) 845-3918,Soda (Regular),9,2,2.98,1.49,Debit Card,Altaf,Mississauga
195,2023-03-11,Matthew,1615,1 (999) 108-2974,Veggie Burger,18,3,17.97,5.99,Debit Card,Altaf,Scarborough
194,2023-03-11,Tanya,8355,+1 (200) 702-2056,Regular Combo,4,5,20,4,Cash,Humza,Markham
193,2023-03-13,Eric,1710,1-606-466-1433,Double Patty Burger,17,5,39.95,7.99,Cash,Altaf,Scarborough
192,2023-03-13,Raymond,6966,1 (531) 730-9475,Soda (Large),10,3,5.97,1.99,Debit Card,Bob,Markham
191,2023-03-14,Tiffany,9312,497 886 4964,Soda (Large),10,4,7.96,1.99,Credit Card,Eva,Mississauga
190,2023-03-16,Lorraine,9891,+1 (219) 720-3905,Bottled Water,11,2,2,1,Credit Card,Eva,Markham
189,2023-03-16,Jade,6107,683-088-0809 x918,Onion Rings,12,5,19.95,3.99,Credit Card,Dawood,Scarborough
188,2023-03-18,Joel,7180,+1 (174) 617-3877,Ice Cream,15,2,7.98,3.99,Credit Card,Eva,Mississauga
187,2023-03-19,Erika,2757,795.623.2956,Ice Cream,15,1,3.99,3.99,Debit Card,Altaf,Scarborough
186,2023-03-19,Kyle,5614,830.488.0172,Choco Cookie,16,3,4.47,1.49,Debit Card,Grace,Scarborough
185,2023-03-21,Teresa,7458,1-196-522-1760,Large Combo,5,2,10,5,Credit Card,Eva,Scarborough
184,2023-03-22,Amanda,3536,921 685 7490,Soda (Regular),9,3,4.47,1.49,Cash,Humza,Mississauga
183,2023-03-24,Jason,3332,187.474.3268,Choco Cookie,16,5,7.45,1.49,Cash,Eva,Toronto
182,2023-03-26,Richard,4934,(619) 663-6101 x389,Double Patty Burger,17,5,39.95,7.99,Cash,Bob,Mississauga
181,2023-03-29,Michael,8283,694.879.9390,Chicken Burger,2,2,12.98,6.49,Credit Card,Grace,Toronto
180,2023-03-29,David,9448,1 (403) 459-5010,Soda (Large),10,5,9.95,1.99,Cash,Frank,Mississauga
179,2023-03-31,Brandon,9047,+1 (804) 034-6719,Regular Fries,6,1,2.49,2.49,Credit Card,Frank,Mississauga
178,2023-04-01,Joshua,5936,(250) 233-5923,Regular Combo,4,4,16,4,Debit Card,Altaf,Toronto
177,2023-04-01,Karen,2818,509 188 8898,Classic Burger,1,4,23.96,5.99,Debit Card,Humza,Toronto
176,2023-04-01,William,8661,289-398-8926 x297,Classic Burger,1,4,23.96,5.99,Credit Card,Altaf,Toronto
175,2023-04-02,Lori,1637,(670) 691-0010,Chicken Burger,2,3,19.47,6.49,Credit Card,Grace,Toronto
174,2023-04-05,Laura,5997,1 (214) 406-9647,Large Combo,5,2,10,5,Cash,Dawood,Mississauga
173,2023-04-09,Amy,2862,801-754-9832 x676,Chicken Burger,2,2,12.98,6.49,Cash,Charlie,Markham
172,2023-04-10,Howard,3158,138 752 9849,Onion Rings,12,4,15.96,3.99,Credit Card,Bob,Mississauga
171,2023-04-11,Clarence,7056,1 (969) 005-7069,Regular Combo,4,3,12,4,Debit Card,Grace,Mississauga
170,2023-04-11,Lisa,5528,1 (111) 991-0559,Choco Cookie,16,4,5.96,1.49,Debit Card,Charlie,Scarborough
169,2023-04-11,Danielle,5231,+1 (126) 241-1338,Classic Burger,1,3,17.97,5.99,Cash,Charlie,Toronto
168,2023-04-13,Marissa,3065,+1 (813) 907-9314,Soda (Regular),9,1,1.49,1.49,Credit Card,Altaf,Toronto
167,2023-04-13,Tiffany,9312,623 355 7600,Soda (Regular),9,1,1.49,1.49,Cash,Grace,Toronto
166,2023-04-15,Cindy,5328,1 (444) 332-8687,Bottled Water,11,3,3,1,Debit Card,Frank,Mississauga
165,2023-04-16,Katherine,7091,(481) 668-8466,Bottled Water,11,4,4,1,Debit Card,Dawood,Scarborough
164,2023-04-21,Nicole,5152,1-762-716-8343,Garden Salad,14,5,24.95,4.99,Debit Card,Dawood,Toronto
163,2023-04-22,Roy,1560,422.411.2560,Bottled Water,11,3,3,1,Debit Card,Frank,Scarborough
162,2023-04-22,James,3216,1-248-647-1423,Double Patty Burger,17,1,7.99,7.99,Debit Card,Grace,Markham
161,2023-05-03,Alyssa,2293,953-442-1564,Chicken Tenders (4 pc),13,4,23.96,5.99,Debit Card,Bob,Toronto
160,2023-05-03,Kenneth,5484,990-762-5951,Soda (Regular),9,2,2.98,1.49,Debit Card,Bob,Toronto
159,2023-05-05,Brianna,3460,1 (887) 907-6149,Garden Salad,14,5,24.95,4.99,Debit Card,Dawood,Toronto
158,2023-05-06,Teresa,7458,545-245-9683,Classic Burger,1,4,23.96,5.99,Credit Card,Grace,Scarborough
157,2023-05-07,Julia,6267,892-852-2333,Chicken Burger,2,3,19.47,6.49,Credit Card,Altaf,Markham
156,2023-05-08,Ashley,2543,469 007 8537,Cheese Fries,7,2,6.98,3.49,Debit Card,Altaf,Mississauga
155,2023-05-09,Melissa,7924,888-938-9680 x363,Large Combo,5,4,20,5,Cash,Frank,Toronto
154,2023-05-11,Chelsea,9469,(811) 000-2531 x703,Small Combo,3,4,12,3,Credit Card,Altaf,Toronto
153,2023-05-11,Jill,2778,684 495 8393,Double Patty Burger,17,1,7.99,7.99,Credit Card,Grace,Mississauga
152,2023-05-12,Jacob,4162,(849) 557-1861 x739,Regular Combo,4,2,8,4,Debit Card,Grace,Markham
151,2023-05-13,Jessica,9089,+1 (639) 057-3695,Chicken Tenders (4 pc),13,2,11.98,5.99,Debit Card,Charlie,Mississauga
150,2023-05-15,Krystal,6690,(901) 702-1402,Garden Salad,14,1,4.99,4.99,Cash,Humza,Mississauga
149,2023-05-16,Lisa,5528,1-770-760-3876,Regular Fries,6,1,2.49,2.49,Debit Card,Bob,Scarborough
148,2023-05-17,Chad,1002,(115) 788-0403 x986,Cheese Fries,7,3,10.47,3.49,Credit Card,Charlie,Scarborough
147,2023-05-18,Elijah,6533,988.380.5034,Garden Salad,14,1,4.99,4.99,Cash,Dawood,Markham
146,2023-05-19,Rick,6819,+1 (136) 454-6816,Cheese Fries,7,1,3.49,3.49,Debit Card,Eva,Toronto
145,2023-05-22,Amanda,3536,320-895-3062 x998,Soda (Large),10,2,3.98,1.99,Credit Card,Altaf,Toronto
144,2023-05-23,Seth,7256,785-927-1767 x350,Ice Cream,15,1,3.99,3.99,Debit Card,Grace,Mississauga
143,2023-05-27,Peter,5570,(479) 227-0372 x849,Bottled Water,11,2,2,1,Debit Card,Frank,Mississauga
142,2023-05-27,Julian,8804,(688) 462-7713 x747,Cheese Fries,7,4,13.96,3.49,Cash,Charlie,Mississauga
141,2023-05-28,Alisha,8789,1 (207) 281-9382,Cheese Fries,7,3,10.47,3.49,Debit Card,Grace,Markham
140,2023-05-29,Donna,9949,677 874 2182,Chicken Tenders (4 pc),13,4,23.96,5.99,Debit Card,Altaf,Scarborough
139,2023-05-30,William,8661,231-845-3938,Regular Combo,4,1,4,4,Cash,Dawood,Mississauga
138,2023-06-02,Christina,7616,(910) 893-0691 x716,Onion Rings,12,4,15.96,3.99,Credit Card,Humza,Toronto
137,2023-06-02,Sara,6154,1-337-386-4638,Soda (Regular),9,3,4.47,1.49,Credit Card,Altaf,Mississauga
136,2023-06-03,Dawn,4904,+1 (415) 846-1107,Regular Fries,6,2,4.98,2.49,Debit Card,Eva,Mississauga
135,2023-06-04,Philip,2853,711.821.0309,Bottled Water,11,4,4,1,Debit Card,Humza,Mississauga
134,2023-06-04,John,8745,925.504.4894,Large Combo,5,2,10,5,Debit Card,Eva,Markham
133,2023-06-08,Jessica,9089,(225) 637-2147,Onion Rings,12,3,11.97,3.99,Cash,Frank,Mississauga
132,2023-06-08,Matthew,1615,1-276-098-5540,Classic Burger,1,5,29.95,5.99,Cash,Eva,Toronto
131,2023-06-09,Michael,8283,+1 (187) 684-5869,Onion Rings,12,4,15.96,3.99,Debit Card,Bob,Scarborough
130,2023-06-10,Stephanie,1152,1 (289) 494-6991,Regular Fries,6,5,12.45,2.49,Credit Card,Grace,Toronto
129,2023-06-10,Michele,7459,1 (646) 841-7616,Soda (Regular),9,1,1.49,1.49,Debit Card,Humza,Markham
128,2023-06-11,Alicia,3907,973.862.3524,Ice Cream,15,5,19.95,3.99,Credit Card,Dawood,Scarborough
127,2023-06-12,Charles,6550,839.980.9127,Chicken Burger,2,3,19.47,6.49,Debit Card,Bob,Scarborough
126,2023-06-12,Patricia,2451,+1 (235) 884-6654,Regular Combo,4,1,4,4,Credit Card,Bob,Toronto
125,2023-06-13,Derek,7325,+1 (802) 998-4535,Small Combo,3,1,3,3,Debit Card,Altaf,Toronto
124,2023-06-18,Andrew,4364,252-880-5135,Ice Cream,15,1,3.99,3.99,Cash,Charlie,Mississauga
123,2023-06-19,Monica,5974,776 137 7230,Double Patty Burger,17,5,39.95,7.99,Credit Card,Humza,Markham
122,2023-06-24,Christina,7616,1 (717) 339-8218,Soda (Regular),9,3,4.47,1.49,Debit Card,Grace,Markham
121,2023-06-26,Lawrence,9518,756.823.5555,Double Patty Burger,17,2,15.98,7.99,Debit Card,Altaf,Scarborough
120,2023-06-27,Richard,4934,420 281 2829,Large Combo,5,3,15,5,Credit Card,Frank,Mississauga
119,2023-06-28,Michelle,5057,1 (439) 340-2383,Choco Cookie,16,3,4.47,1.49,Cash,Dawood,Mississauga
118,2023-06-29,Laura,5997,1-189-680-8848,Double Patty Burger,17,1,7.99,7.99,Debit Card,Eva,Toronto
117,2023-06-30,Richard,4934,(310) 457-6772 x281,Chicken Burger,2,2,12.98,6.49,Credit Card,Grace,Scarborough
116,2023-07-01,Sandra,8486,+1 (925) 328-2173,Large Combo,5,2,10,5,Cash,Frank,Mississauga
115,2023-07-01,Tanya,8355,(503) 529-9003 x285,Garden Salad,14,3,14.97,4.99,Credit Card,Frank,Mississauga
114,2023-07-02,Dawn,4904,(595) 274-0023 x022,Chili Cheese Fries,8,3,13.47,4.49,Debit Card,Dawood,Toronto
113,2023-07-02,Caitlin,1349,144.115.5496,Double Patty Burger,17,3,23.97,7.99,Credit Card,Humza,Toronto
112,2023-07-03,Jennifer,3902,(640) 189-9108,Chili Cheese Fries,8,3,13.47,4.49,Cash,Humza,Toronto
111,2023-07-04,Mark,4959,582 473 6959,Soda (Regular),9,1,1.49,1.49,Credit Card,Charlie,Mississauga
110,2023-07-08,Christina,7616,(705) 841-3802,Classic Burger,1,2,11.98,5.99,Cash,Bob,Markham
109,2023-07-11,Michele,7459,244 871 2071,Regular Fries,6,4,9.96,2.49,Cash,Charlie,Markham
108,2023-07-12,Thomas,2308,1 (774) 292-2845,Chili Cheese Fries,8,2,8.98,4.49,Cash,Frank,Scarborough
107,2023-07-12,Jack,4042,+1 (510) 200-9494,Onion Rings,12,3,11.97,3.99,Credit Card,Charlie,Toronto
106,2023-07-12,Alison,6759,+1 (517) 103-6907,Chicken Tenders (4 pc),13,1,5.99,5.99,Debit Card,Humza,Toronto
105,2023-07-14,Bradley,7691,1 (540) 403-6223,Ice Cream,15,2,7.98,3.99,Credit Card,Dawood,Scarborough
104,2023-07-14,Megan,3149,1 (358) 986-6168,Small Combo,3,4,12,3,Credit Card,Eva,Markham
103,2023-07-16,Cheryl,4313,763-733-2950 x149,Regular Fries,6,3,7.47,2.49,Credit Card,Charlie,Mississauga
102,2023-07-17,Lisa,5528,(651) 703-7610,Regular Combo,4,5,20,4,Credit Card,Humza,Scarborough
101,2023-07-17,Daniel,4420,+1 (738) 198-1472,Choco Cookie,16,2,2.98,1.49,Credit Card,Grace,Scarborough
100,2023-07-19,Reginald,1548,532-750-7753,Regular Fries,6,3,7.47,2.49,Cash,Humza,Toronto
99,2023-07-19,Erin,8311,451.134.9927,Ice Cream,15,1,3.99,3.99,Credit Card,Grace,Mississauga
98,2023-07-20,Sabrina,6240,(538) 453-7602 x388,Choco Cookie,16,2,2.98,1.49,Debit Card,Dawood,Markham
97,2023-07-21,Betty,4737,802-894-1743 x284,Classic Burger,1,2,11.98,5.99,Debit Card,Charlie,Markham
96,2023-07-23,Austin,6721,1-701-843-0742,Large Combo,5,3,15,5,Cash,Charlie,Markham
95,2023-07-25,Michael,8283,(302) 464-3320,Regular Combo,4,4,16,4,Cash,Grace,Scarborough
94,2023-07-26,Rebecca,1981,+1 (620) 706-3290,Bottled Water,11,5,5,1,Credit Card,Grace,Scarborough
93,2023-07-27,Jonathan,7185,160-150-0332,Onion Rings,12,5,19.95,3.99,Credit Card,Bob,Markham
92,2023-07-28,Larry,1932,451-001-7026 x192,Garden Salad,14,4,19.96,4.99,Cash,Humza,Scarborough
91,2023-08-01,Edward,9402,765.873.3167,Large Combo,5,4,20,5,Credit Card,Charlie,Scarborough
90,2023-08-01,Hannah,5718,940.678.8545,Large Combo,5,2,10,5,Credit Card,Charlie,Scarborough
89,2023-08-04,Charles,6550,618-644-3454,Bottled Water,11,5,5,1,Debit Card,Frank,Scarborough
88,2023-08-05,Denise,6487,(677) 291-8829,Bottled Water,11,1,1,1,Cash,Bob,Scarborough
87,2023-08-05,Julie,7444,281 869 5502,Classic Burger,1,3,17.97,5.99,Cash,Charlie,Mississauga
86,2023-08-07,Jerry,9526,(118) 595-1650,Garden Salad,14,1,4.99,4.99,Credit Card,Grace,Scarborough
85,2023-08-08,James,3216,+1 (685) 185-6587,Regular Fries,6,4,9.96,2.49,Debit Card,Charlie,Mississauga
84,2023-08-08,Justin,9679,274.923.5269,Bottled Water,11,4,4,1,Credit Card,Eva,Markham
83,2023-08-08,Megan,3149,(385) 638-8827,Veggie Burger,18,2,11.98,5.99,Credit Card,Bob,Markham
82,2023-08-14,Nancy,7214,709.472.4825,Soda (Large),10,1,1.99,1.99,Cash,Bob,Toronto
81,2023-08-14,Brandi,5536,1-663-944-3563,Bottled Water,11,5,5,1,Debit Card,Humza,Toronto
80,2023-08-14,Cindy,5328,149.537.8545,Veggie Burger,18,3,17.97,5.99,Credit Card,Grace,Markham
79,2023-08-15,Daniel,4420,729-366-5742 x283,Bottled Water,11,2,2,1,Debit Card,Dawood,Toronto
78,2023-08-17,Katherine,7091,502-204-5580,Chili Cheese Fries,8,2,8.98,4.49,Cash,Altaf,Mississauga
77,2023-08-17,Cody,9156,553 355 1468,Classic Burger,1,1,5.99,5.99,Credit Card,Frank,Mississauga
76,2023-08-19,Michelle,5057,284-086-9278 x641,Choco Cookie,16,4,5.96,1.49,Debit Card,Charlie,Toronto
75,2023-08-20,Travis,4800,1-571-378-5344,Double Patty Burger,17,1,7.99,7.99,Credit Card,Frank,Mississauga
74,2023-08-23,Nathan,8859,(695) 679-4955,Small Combo,3,4,12,3,Debit Card,Charlie,Scarborough
73,2023-08-23,Jonathan,7185,+1 (118) 768-2733,Chicken Burger,2,2,12.98,6.49,Cash,Humza,Mississauga
72,2023-08-24,Gordon,7706,692-510-7119 x639,Regular Fries,6,5,12.45,2.49,Cash,Humza,Markham
71,2023-08-25,Joy,9668,910.345.3243,Regular Fries,6,1,2.49,2.49,Credit Card,Grace,Mississauga
70,2023-08-31,Sabrina,6240,1-727-563-8076,Small Combo,3,5,15,3,Debit Card,Frank,Mississauga
69,2023-08-31,Brittany,8856,997 554 6828,Chili Cheese Fries,8,3,13.47,4.49,Cash,Eva,Scarborough
68,2023-09-01,David,9448,107 073 4798,Ice Cream,15,3,11.97,3.99,Credit Card,Altaf,Scarborough
67,2023-09-01,Bruce,9042,164.231.4409,Soda (Regular),9,5,7.45,1.49,Credit Card,Frank,Scarborough
66,2023-09-02,Julia,6267,767-620-9445 x715,Ice Cream,15,5,19.95,3.99,Cash,Eva,Markham
65,2023-09-02,Joseph,3078,(194) 347-9567 x951,Garden Salad,14,1,4.99,4.99,Cash,Bob,Toronto
64,2023-09-04,Albert,5538,1-900-613-0014,Garden Salad,14,5,24.95,4.99,Debit Card,Eva,Scarborough
63,2023-09-11,Mary,1953,378-157-3768,Soda (Regular),9,2,2.98,1.49,Debit Card,Humza,Scarborough
62,2023-09-11,Allison,7471,1 (725) 470-9743,Choco Cookie,16,1,1.49,1.49,Credit Card,Frank,Mississauga
61,2023-09-12,Gerald,9769,768-707-4059 x153,Veggie Burger,18,1,5.99,5.99,Credit Card,Bob,Markham
60,2023-09-14,Julie,7444,+1 (233) 818-8290,Soda (Regular),9,4,5.96,1.49,Credit Card,Bob,Markham
59,2023-09-15,Manuel,1197,+1 (320) 867-2381,Small Combo,3,5,15,3,Credit Card,Eva,Mississauga
58,2023-09-16,Eduardo,3399,961-803-1708 x152,Chili Cheese Fries,8,1,4.49,4.49,Debit Card,Altaf,Markham
57,2023-09-17,Robert,1754,1-422-821-0115,Classic Burger,1,2,11.98,5.99,Debit Card,Charlie,Mississauga
56,2023-09-18,Robert,1754,(551) 517-4497,Onion Rings,12,5,19.95,3.99,Credit Card,Eva,Markham
55,2023-09-20,Miguel,1742,1-455-595-0360,Onion Rings,12,2,7.98,3.99,Credit Card,Bob,Scarborough
54,2023-09-20,Leon,9394,(397) 505-8234 x406,Choco Cookie,16,3,4.47,1.49,Cash,Humza,Scarborough
53,2023-09-22,Emily,5603,(622) 293-8039 x997,Onion Rings,12,1,3.99,3.99,Debit Card,Grace,Scarborough
52,2023-09-25,David,9448,1-653-584-3033,Cheese Fries,7,1,3.49,3.49,Cash,Altaf,Markham
51,2023-09-26,Tammy,2278,1 (235) 111-2237,Cheese Fries,7,3,10.47,3.49,Cash,Grace,Toronto
50,2023-09-30,Laura,5997,194.875.9963,Choco Cookie,16,4,5.96,1.49,Cash,Frank,Scarborough
49,2023-10-03,Tiffany,9312,+1 (179) 483-7646,Chili Cheese Fries,8,2,8.98,4.49,Credit Card,Charlie,Toronto
48,2023-10-06,Dawn,4904,+1 (829) 506-4115,Veggie Burger,18,2,11.98,5.99,Credit Card,Altaf,Scarborough
47,2023-10-06,Heather,2467,+1 (292) 680-1515,Garden Salad,14,2,9.98,4.99,Cash,Grace,Scarborough
46,2023-10-07,Kenneth,5484,995.142.7986,Double Patty Burger,17,5,39.95,7.99,Cash,Grace,Scarborough
45,2023-10-07,Aaron,8327,153-717-7738,Large Combo,5,3,15,5,Credit Card,Dawood,Mississauga
44,2023-10-10,Catherine,2543,(478) 069-4427,Chicken Burger,2,2,12.98,6.49,Debit Card,Frank,Toronto
43,2023-10-11,Emily,5603,1-242-687-3286,Double Patty Burger,17,3,23.97,7.99,Debit Card,Altaf,Markham
42,2023-10-15,Anna,2421,597.772.0149,Garden Salad,14,3,14.97,4.99,Debit Card,Charlie,Toronto
41,2023-10-18,Rachael,8191,1 (635) 786-8442,Choco Cookie,16,5,7.45,1.49,Debit Card,Eva,Toronto
40,2023-10-20,Andre,6194,268 095 5719,Bottled Water,11,3,3,1,Debit Card,Charlie,Mississauga
39,2023-10-21,Jason,3332,+1 (351) 934-3124,Double Patty Burger,17,3,23.97,7.99,Cash,Dawood,Markham
38,2023-10-21,Tracy,2787,1 (134) 179-7843,Chicken Burger,2,5,32.45,6.49,Cash,Frank,Markham
37,2023-10-24,Jeremy,2980,542-769-4139,Chicken Tenders (4 pc),13,2,11.98,5.99,Credit Card,Grace,Mississauga
36,2023-10-26,Michelle,5057,293-640-4549,Cheese Fries,7,5,17.45,3.49,Credit Card,Altaf,Scarborough
35,2023-10-27,Jenny,2700,416.653.0378,Ice Cream,15,1,3.99,3.99,Debit Card,Grace,Toronto
34,2023-10-31,Edward,9402,1 (203) 193-1407,Chicken Tenders (4 pc),13,1,5.99,5.99,Credit Card,Charlie,Scarborough
33,2023-11-01,Charles,6550,(794) 540-2089 x114,Small Combo,3,4,12,3,Cash,Grace,Scarborough
32,2023-11-03,Marcus,2514,135-009-0825,Veggie Burger,18,2,11.98,5.99,Cash,Frank,Mississauga
31,2023-11-04,Allen,2536,835 590 3719,Small Combo,3,3,9,3,Cash,Charlie,Markham
30,2023-11-06,Pamela,5277,(928) 173-9472,Onion Rings,12,3,11.97,3.99,Debit Card,Dawood,Toronto
29,2023-11-07,Jennifer,3902,746 265 2167,Chicken Tenders (4 pc),13,5,29.95,5.99,Cash,Grace,Toronto
28,2023-11-07,Diana,3854,968-800-2613 x681,Chicken Burger,2,1,6.49,6.49,Debit Card,Frank,Mississauga
27,2023-11-08,Alfred,1004,490-158-6947,Chicken Tenders (4 pc),13,3,17.97,5.99,Debit Card,Charlie,Toronto
26,2023-11-11,Sharon,7896,1 (217) 007-1351,Double Patty Burger,17,1,7.99,7.99,Debit Card,Frank,Toronto
25,2023-11-11,Belinda,8175,+1 (781) 152-9995,Garden Salad,14,4,19.96,4.99,Credit Card,Eva,Markham
24,2023-11-16,Joshua,5936,(992) 481-0573 x843,Double Patty Burger,17,2,15.98,7.99,Debit Card,Eva,Toronto
23,2023-11-17,Nicole,5152,(698) 416-3726 x083,Soda (Large),10,4,7.96,1.99,Debit Card,Altaf,Scarborough
22,2023-11-17,Andrew,4364,+1 (768) 767-7639,Bottled Water,11,1,1,1,Credit Card,Eva,Toronto
21,2023-11-18,William,8661,489-199-7076 x572,Chicken Burger,2,2,12.98,6.49,Cash,Dawood,Toronto
20,2023-11-19,April,4106,828.346.7582,Large Combo,5,1,5,5,Credit Card,Charlie,Markham
19,2023-11-22,Kimberly,1078,(700) 191-8039 x349,Soda (Regular),9,2,2.98,1.49,Debit Card,Altaf,Scarborough
18,2023-11-23,Rebecca,1981,1-299-752-9945,Classic Burger,1,5,29.95,5.99,Cash,Frank,Toronto
17,2023-11-24,Mathew,5282,1 (588) 582-0162,Regular Combo,4,5,20,4,Debit Card,Eva,Scarborough
16,2023-11-25,Gregory,6791,(199) 884-2912,Garden Salad,14,4,19.96,4.99,Credit Card,Dawood,Scarborough
15,2023-11-26,Vicki,2530,818-558-2563,Soda (Regular),9,4,5.96,1.49,Credit Card,Frank,Markham
14,2023-11-27,Anthony,9423,975-411-1988,Chili Cheese Fries,8,5,22.45,4.49,Credit Card,Humza,Mississauga
13,2023-11-27,John,8745,540 004 7645,Regular Fries,6,5,12.45,2.49,Debit Card,Eva,Markham
12,2023-11-28,Michelle,5057,(318) 759-0156,Ice Cream,15,4,15.96,3.99,Cash,Frank,Scarborough
11,2023-12-01,Cindy,5328,1 (198) 354-4711,Chili Cheese Fries,8,5,22.45,4.49,Debit Card,Charlie,Toronto
10,2023-12-02,Morgan,4739,1-569-956-0803,Soda (Large),10,1,1.99,1.99,Debit Card,Dawood,Scarborough
9,2023-12-03,Beth,8612,(946) 190-3724 x375,Regular Combo,4,3,12,4,Debit Card,Bob,Scarborough
